duration,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,c2687955-50a9-4ae2-9eb9-936a831fdd7d,4477,,,"[44.7, 28.0]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Counter,Abdessamad Ezzalzouli,149714.0,Left Wing,211,Morocco,788,['a123e7a8-d9e0-4fa5-a8b2-68eb4102c7a5'],57,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:08:57.015,Ball Receipt*,
,57a0713a-0b61-4892-bf56-3ee868776cb6,4480,,,"[73.4, 19.2]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Counter,Walid Cheddira,296254.0,Center Forward,211,Morocco,788,['ffddb79a-40de-4e79-bd62-caf75343caf2'],59,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:08:59.643,Ball Receipt*,
,b3998c0b-d3a4-46eb-8d54-22037df4da5a,4506,,,"[55.7, 74.0]",3869220,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,213,Morocco,788,['8747659d-2409-48b8-9c5c-0ff5a98f11f2'],41,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:09:41.606,Ball Receipt*,
,cdf21be4-8cf9-4a4e-9dd5-2378ddfe6a00,4509,,,"[51.8, 78.2]",3869220,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Hakim Ziyech,5237.0,Right Wing,213,Morocco,788,['5382559c-a03b-4ec8-8fa7-5226995698a1'],43,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:09:43.411,Ball Receipt*,
,74011bb0-8fe8-4ab9-a318-8124eeb8427e,4511,,,"[73.0, 68.4]",3869220,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,213,Morocco,788,['14099d13-6b26-42f2-900e-7ac4286a6d18'],45,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:09:45.125,Ball Receipt*,
,21ec2b6e-e44c-4c97-93e7-f215be5a5599,4529,,,"[68.5, 11.5]",3869220,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,215,Morocco,788,['f6adf6c7-fcf2-4070-9d03-63511bfb2232'],55,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:10:55.994,Ball Receipt*,
,58113cff-b789-4ba7-87ee-c5c78d90c6b1,4539,,,"[72.6, 13.2]",3869220,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,215,Morocco,788,['b26a2fd0-27f4-4c40-bc88-879405675b83'],5,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:05.873,Ball Receipt*,
,7f907f1d-6add-4d74-8870-b31ed182a37d,4542,,,"[81.8, 4.2]",3869220,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Abdessamad Ezzalzouli,149714.0,Left Wing,215,Morocco,788,['966caa48-10e2-495b-bd13-63ec38a1c4d6'],7,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:07.361,Ball Receipt*,
,63369778-7734-4a92-8b0d-60ec7e8a23d8,4545,,,"[89.0, 13.4]",3869220,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Walid Cheddira,296254.0,Center Forward,215,Morocco,788,['4eac8698-8b65-45d6-8452-2258dcf08031'],9,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:09.368,Ball Receipt*,
,67b3f908-ed53-436f-a04b-0ec4cef83fc6,4548,,,"[99.1, 8.5]",3869220,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Abdessamad Ezzalzouli,149714.0,Left Wing,215,Morocco,788,"['d5dc80e2-d1fd-46ce-a20d-e4c71d7a7082', 'fb46175e-754c-4ace-b105-3363238b4eff']",10,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:10.842,Ball Receipt*,True
